target_name,target_key,base_name,base_key,status,base_count,inv_count,total,reason,elapsed_s
OAI22_X1,0b1111100010001000,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI22_X1,0b1111100010001000,3input0x2E_X1,0b10010111,TIMEOUT,,,,,55.07
OAI22_X1,0b1111100010001000,3input0x2F_X1,0b10011000,OK,5,0,5,,3.66
OAI22_X1,0b1111100010001000,3input0x30_X1,0b10011010,OK,4,0,4,,0.94
OAI22_X1,0b1111100010001000,3input0x31_X1,0b10011011,OK,4,1,5,,2.30
OAI22_X1,0b1111100010001000,3input0x32_X1,0b10011110,OK,5,0,5,,17.12
OAI22_X1,0b1111100010001000,3input0x33_X1,0b10011111,OK,4,2,6,,3.01
OAI22_X1,0b1111100010001000,AOI21_X1,0b10101000,OK,4,0,4,,0.57
OAI22_X1,0b1111100010001000,3input0x35_X1,0b10101001,TIMEOUT,,,,,32.30
OAI22_X1,0b1111100010001000,3input0x36_X1,0b10101011,OK,5,1,6,,2.85
OAI22_X1,0b1111100010001000,3input0x37_X1,0b10101100,OK,4,0,4,,1.36
OAI22_X1,0b1111100010001000,3input0x38_X1,0b10101101,OK,3,1,4,,1.06
OAI22_X1,0b1111100010001000,3input0x39_X1,0b10101110,OK,4,0,4,,1.18
OAI22_X1,0b1111100010001000,3input0x3A_X1,0b10111100,OK,5,0,5,,1.83
OAI22_X1,0b1111100010001000,3input0x3B_X1,0b10111101,OK,5,1,6,,21.38
OAI22_X1,0b1111100010001000,3input0x3C_X1,0b10111110,OK,5,0,5,,4.02
OAI22_X1,0b1111100010001000,3input0x3D_X1,0b10111111,OK,4,2,6,,2.71
OAI22_X1,0b1111100010001000,3input0x3E_X1,0b11101000,TIMEOUT,,,,,74.23
OAI22_X1,0b1111100010001000,3input0x3F_X1,0b11101001,TIMEOUT,,,,,60.15
OAI22_X1,0b1111100010001000,OAI21_X1,0b11101010,OK,4,0,4,,0.60
OAI22_X1,0b1111100010001000,3input0x41_X1,0b11101011,OK,5,1,6,,17.24
OAI22_X1,0b1111100010001000,3input0x42_X1,0b11101111,OK,6,1,7,,5.92
OAI22_X1,0b1111100010001000,NAND3_X1,0b11111110,OK,7,1,8,,10.44
OAI22_X1,0b1111100010001000,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.76
OAI22_X1,0b1111100010001000,AOI22_X1,0b1110111011100000,OK,5,0,5,,5.90
OAI22_X1,0b1111100010001000,OAI211_X1,0b1111111011101110,OK,4,1,5,,2.66
OAI211_X1,0b1111111011101110,AND2_X1,0b0001,OK,4,2,6,,0.97
OAI211_X1,0b1111111011101110,2input0x1_X1,0b0100,OK,5,1,6,,0.90
OAI211_X1,0b1111111011101110,OR2_X1,0b0111,OK,3,3,6,,1.04
OAI211_X1,0b1111111011101110,XNOR2_X1,0b1001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI211_X1,0b1111111011101110,2input0x6_X1,0b1101,OK,4,1,5,,0.58
OAI211_X1,0b1111111011101110,HA_X1,0b1110,OK,4,0,4,,0.32
OAI211_X1,0b1111111011101110,AND3_X1,0b00000001,OK,3,3,6,,1.12
OAI211_X1,0b1111111011101110,3input0x1_X1,0b00010000,OK,3,1,4,,0.57
OAI211_X1,0b1111111011101110,3input0x2_X1,0b00010100,OK,3,1,4,,0.45
OAI211_X1,0b1111111011101110,3input0x3_X1,0b00010101,OK,3,1,4,,0.46
OAI211_X1,0b1111111011101110,3input0x8_X1,0b00010110,OK,5,1,6,,15.52
OAI211_X1,0b1111111011101110,3input0x9_X1,0b00010111,TIMEOUT,,,,,100.53
OAI211_X1,0b1111111011101110,3input0xA_X1,0b00011000,OK,4,1,5,,1.92
OAI211_X1,0b1111111011101110,3input0xB_X1,0b00011001,OK,3,1,4,,0.78
OAI211_X1,0b1111111011101110,3input0xC_X1,0b00011010,OK,3,1,4,,0.59
OAI211_X1,0b1111111011101110,3input0xD_X1,0b00011011,OK,4,1,5,,1.09
OAI211_X1,0b1111111011101110,3input0xE_X1,0b00011110,OK,3,1,4,,0.75
OAI211_X1,0b1111111011101110,3input0xF_X1,0b00011111,OK,3,2,5,,1.53
OAI211_X1,0b1111111011101110,3input0x10_X1,0b00101000,OK,3,1,4,,0.73
OAI211_X1,0b1111111011101110,3input0x11_X1_DH_N,0b00101001,OK,3,1,4,,1.03
OAI211_X1,0b1111111011101110,3input0x12_X1,0b00101010,OK,4,1,5,,0.91
OAI211_X1,0b1111111011101110,3input0x13_X1,0b00101011,TIMEOUT,,,,,49.22
OAI211_X1,0b1111111011101110,3input0x14_X1,0b00101100,OK,3,1,4,,0.77
OAI211_X1,0b1111111011101110,3input0x15_X1_DH_P,0b00101101,OK,3,1,4,,1.00
OAI211_X1,0b1111111011101110,3input0x16_X1,0b00101110,OK,3,1,4,,0.63
OAI211_X1,0b1111111011101110,3input0x17_X1,0b00101111,OK,3,1,4,,0.64
OAI211_X1,0b1111111011101110,3input0x18_X1,0b00111101,OK,4,1,5,,1.30
OAI211_X1,0b1111111011101110,3input0x19_X1,0b00111110,OK,3,1,4,,0.65
OAI211_X1,0b1111111011101110,3input0x4_X1,0b01000000,OK,3,1,4,,0.60
OAI211_X1,0b1111111011101110,3input0x5_X1,0b01000001,OK,4,1,5,,0.81
OAI211_X1,0b1111111011101110,3input0x6_X1,0b01010001,OK,3,1,4,,0.49
OAI211_X1,0b1111111011101110,3input0x7_X1,0b01010100,OK,3,1,4,,0.50
OAI211_X1,0b1111111011101110,3input0x1A_X1,0b01101000,OK,5,1,6,,29.86
OAI211_X1,0b1111111011101110,3input0x1B_X1_DH_N,0b01101001,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI211_X1,0b1111111011101110,3input0x1C_X1,0b01101010,OK,4,1,5,,2.14
OAI211_X1,0b1111111011101110,3input0x1D_X1_DH_N,0b01101011,OK,3,1,4,,1.47
OAI211_X1,0b1111111011101110,3input0x1E_X1,0b01101110,OK,4,1,5,,2.85
OAI211_X1,0b1111111011101110,3input0x1F_X1_DH_N,0b01101111,OK,3,1,4,,0.92
OAI211_X1,0b1111111011101110,3input0x20_X1,0b01111110,OK,4,1,5,,2.10
OAI211_X1,0b1111111011101110,OR3_X1,0b01111111,OK,2,3,5,,1.57
OAI211_X1,0b1111111011101110,3input0x23_X1,0b10000001,OK,5,1,6,,17.22
OAI211_X1,0b1111111011101110,3input0x24_X1,0b10000010,OK,3,2,5,,3.68
OAI211_X1,0b1111111011101110,3input0x25_X1,0b10000011,OK,4,1,5,,1.18
OAI211_X1,0b1111111011101110,3input0x26_X1,0b10000110,TIMEOUT,,,,,32.03
OAI211_X1,0b1111111011101110,3input0x27_X1,0b10000111,OK,4,1,5,,7.40
OAI211_X1,0b1111111011101110,3input0x28_X1,0b10001001,OK,3,1,4,,0.72
OAI211_X1,0b1111111011101110,3input0x29_X1,0b10001010,OK,5,0,5,,0.99
OAI211_X1,0b1111111011101110,3input0x2A_X1,0b10001011,OK,4,1,5,,2.12
OAI211_X1,0b1111111011101110,3input0x2B_X1,0b10001110,TIMEOUT,,,,,92.12
OAI211_X1,0b1111111011101110,3input0x2C_X1,0b10001111,OK,2,1,3,,0.48
OAI211_X1,0b1111111011101110,3input0x2D_X1_DH_N,0b10010110,IMPOSSIBLE_AFFINE,,,,base+INV is closed under affine class L (Post's lattice); target is non-affine,0.00
OAI211_X1,0b1111111011101110,3input0x2E_X1,0b10010111,OK,4,2,6,,12.62
OAI211_X1,0b1111111011101110,3input0x2F_X1,0b10011000,OK,4,0,4,,0.90
OAI211_X1,0b1111111011101110,3input0x30_X1,0b10011010,OK,4,0,4,,0.85
OAI211_X1,0b1111111011101110,3input0x31_X1,0b10011011,OK,3,1,4,,1.07
OAI211_X1,0b1111111011101110,3input0x32_X1,0b10011110,OK,4,0,4,,1.99
OAI211_X1,0b1111111011101110,3input0x33_X1,0b10011111,OK,3,2,5,,1.49
OAI211_X1,0b1111111011101110,AOI21_X1,0b10101000,OK,5,0,5,,1.07
OAI211_X1,0b1111111011101110,3input0x35_X1,0b10101001,OK,4,1,5,,2.82
OAI211_X1,0b1111111011101110,3input0x36_X1,0b10101011,OK,3,1,4,,0.94
OAI211_X1,0b1111111011101110,3input0x37_X1,0b10101100,OK,4,0,4,,0.72
OAI211_X1,0b1111111011101110,3input0x38_X1,0b10101101,OK,3,1,4,,0.63
OAI211_X1,0b1111111011101110,3input0x39_X1,0b10101110,OK,4,0,4,,0.87
OAI211_X1,0b1111111011101110,3input0x3A_X1,0b10111100,OK,4,0,4,,1.01
OAI211_X1,0b1111111011101110,3input0x3B_X1,0b10111101,OK,4,1,5,,1.94
OAI211_X1,0b1111111011101110,3input0x3C_X1,0b10111110,OK,4,0,4,,0.68
OAI211_X1,0b1111111011101110,3input0x3D_X1,0b10111111,OK,2,2,4,,0.96
OAI211_X1,0b1111111011101110,3input0x3E_X1,0b11101000,TIMEOUT,,,,,64.72
OAI211_X1,0b1111111011101110,3input0x3F_X1,0b11101001,OK,4,1,5,,13.03
OAI211_X1,0b1111111011101110,OAI21_X1,0b11101010,OK,2,1,3,,0.50
OAI211_X1,0b1111111011101110,3input0x41_X1,0b11101011,OK,3,1,4,,0.89
OAI211_X1,0b1111111011101110,3input0x42_X1,0b11101111,OK,3,1,4,,0.89
OAI211_X1,0b1111111011101110,NAND3_X1,0b11111110,OK,4,0,4,,0.94
OAI211_X1,0b1111111011101110,AOI211_X1,0b1000100010000000,OK,4,1,5,,1.71
OAI211_X1,0b1111111011101110,AOI22_X1,0b1110111011100000,OK,3,1,4,,1.82
OAI211_X1,0b1111111011101110,OAI22_X1,0b1111100010001000,OK,5,0,5,,2.79
